pid,year_t0,year_t1,telco_t0,telco_t1,churn_any,churn_to_mvno,a03002_tminus1,a03024_tminus1,a03026_tminus1,c01002_tminus1,c01004_tminus1,c02003_tminus1,c02001_tminus1,age1_tminus1,income1_tminus1,job1_tminus1
62170001,2023,2024,3.0,3.0,0,0,3.0,0.0,0.0,3.0,1.0,0.0,1.0,79,2,0
62170001,2024,2025,3.0,2.0,1,0,3.0,0.0,0.0,3.0,1.0,0.0,1.0,80,2,0
62190001,2020,2021,3.0,3.0,0,0,3.0,1.0,1.0,6.0,4.0,1.0,1.0,39,8,1
62190001,2021,2022,3.0,3.0,0,0,4.0,1.0,1.0,7.0,3.0,1.0,1.0,40,8,1
62190001,2022,2023,3.0,3.0,0,0,4.0,1.0,1.0,7.0,1.0,1.0,1.0,41,8,1
62190001,2023,2024,3.0,3.0,0,0,4.0,1.0,1.0,7.0,1.0,1.0,1.0,42,9,1
62190001,2024,2025,3.0,3.0,0,0,4.0,1.0,1.0,7.0,1.0,1.0,1.0,43,9,1
62190002,2020,2021,3.0,3.0,0,0,4.0,1.0,0.0,4.0,3.0,1.0,1.0,39,7,1
62190002,2021,2022,3.0,3.0,0,0,4.0,1.0,1.0,6.0,3.0,1.0,1.0,40,8,1
62190002,2022,2023,3.0,3.0,0,0,4.0,1.0,1.0,7.0,2.0,1.0,1.0,41,9,1
62190002,2023,2024,3.0,3.0,0,0,4.0,1.0,1.0,11.0,1.0,1.0,1.0,42,8,1
62190002,2024,2025,3.0,3.0,0,0,4.0,1.0,1.0,6.0,4.0,1.0,1.0,43,10,1
62200001,2020,2021,3.0,3.0,0,0,3.0,1.0,0.0,4.0,2.0,1.0,1.0,68,6,0
62200001,2021,2022,3.0,3.0,0,0,3.0,1.0,0.0,4.0,1.0,1.0,1.0,69,6,1
62200001,2022,2023,3.0,3.0,0,0,3.0,1.0,0.0,5.0,1.0,1.0,1.0,70,3,1
62200001,2023,2024,3.0,3.0,0,0,3.0,1.0,0.0,6.0,1.0,1.0,1.0,71,7,1
62200001,2024,2025,3.0,3.0,0,0,3.0,0.0,0.0,4.0,3.0,1.0,1.0,72,4,1
62200002,2020,2021,3.0,3.0,0,0,3.0,1.0,0.0,4.0,1.0,1.0,1.0,64,1,0
62200002,2021,2022,3.0,3.0,0,0,3.0,1.0,0.0,4.0,1.0,1.0,1.0,65,1,0
62200002,2022,2023,3.0,3.0,0,0,3.0,1.0,0.0,4.0,1.0,1.0,1.0,66,1,0
62200002,2023,2024,3.0,3.0,0,0,3.0,1.0,0.0,6.0,1.0,1.0,1.0,67,1,0
62200002,2024,2025,3.0,3.0,0,0,3.0,0.0,0.0,4.0,3.0,1.0,1.0,68,2,0
6220002,2020,2021,1.0,1.0,0,0,3.0,1.0,1.0,6.0,2.0,1.0,4.0,48,1,0
6220003,2020,2021,1.0,1.0,0,0,2.0,0.0,1.0,4.0,1.0,1.0,4.0,18,1,0
6220004,2020,2021,1.0,1.0,0,0,3.0,0.0,1.0,4.0,3.0,1.0,4.0,16,1,0
6220005,2020,2021,1.0,1.0,0,0,2.0,0.0,0.0,3.0,1.0,1.0,4.0,12,1,0
62230001,2020,2021,1.0,1.0,0,0,3.0,0.0,0.0,4.0,3.0,1.0,1.0,57,10,1
62230001,2021,2022,1.0,1.0,0,0,3.0,0.0,0.0,4.0,3.0,1.0,1.0,58,10,1
62230001,2022,2023,1.0,1.0,0,0,3.0,1.0,0.0,5.0,1.0,1.0,1.0,59,9,1
62230001,2023,2024,1.0,1.0,0,0,3.0,1.0,0.0,5.0,1.0,1.0,1.0,60,9,1
62230001,2024,2025,1.0,4.0,1,1,3.0,0.0,0.0,4.0,1.0,1.0,1.0,61,10,1
62230002,2020,2021,1.0,1.0,0,0,3.0,0.0,0.0,4.0,3.0,1.0,1.0,57,1,1
62230002,2021,2022,1.0,1.0,0,0,3.0,0.0,0.0,4.0,3.0,1.0,1.0,58,1,1
62230002,2022,2023,1.0,1.0,0,0,3.0,1.0,0.0,4.0,1.0,1.0,1.0,59,3,1
62230002,2023,2024,1.0,1.0,0,0,3.0,1.0,0.0,4.0,1.0,1.0,1.0,60,1,1
62230002,2024,2025,1.0,4.0,1,1,3.0,0.0,0.0,4.0,1.0,1.0,1.0,61,1,1
62230004,2020,2021,1.0,1.0,0,0,3.0,1.0,0.0,6.0,3.0,1.0,1.0,30,7,1
62230004,2021,2022,1.0,1.0,0,0,3.0,0.0,0.0,5.0,3.0,1.0,1.0,31,8,1
62230004,2022,2023,1.0,4.0,1,1,3.0,1.0,0.0,4.0,1.0,1.0,1.0,32,7,1
62230004,2023,2024,4.0,1.0,1,0,3.0,0.0,0.0,3.0,1.0,1.0,1.0,33,8,1
62230004,2024,2025,1.0,4.0,1,1,3.0,0.0,0.0,4.0,3.0,1.0,1.0,34,8,1
62240001,2020,2021,1.0,1.0,0,0,3.0,0.0,0.0,5.0,3.0,1.0,1.0,55,9,1
62240001,2021,2022,1.0,1.0,0,0,3.0,0.0,0.0,4.0,1.0,1.0,1.0,56,9,1
62240001,2022,2023,1.0,1.0,0,0,3.0,1.0,0.0,4.0,3.0,1.0,4.0,57,1,0
62240001,2023,2024,1.0,1.0,0,0,3.0,1.0,0.0,5.0,3.0,1.0,1.0,58,3,0
62240001,2024,2025,1.0,1.0,0,0,3.0,1.0,0.0,5.0,3.0,1.0,1.0,59,9,1
62240002,2020,2021,1.0,1.0,0,0,3.0,0.0,0.0,4.0,1.0,1.0,1.0,52,1,0
62240002,2021,2022,1.0,1.0,0,0,3.0,0.0,0.0,4.0,1.0,1.0,1.0,53,1,0
62240002,2022,2023,1.0,1.0,0,0,4.0,1.0,0.0,5.0,1.0,1.0,1.0,54,3,1
62240002,2023,2024,1.0,1.0,0,0,4.0,1.0,0.0,5.0,3.0,1.0,1.0,55,4,1
62240002,2024,2025,1.0,1.0,0,0,3.0,0.0,0.0,4.0,3.0,1.0,1.0,56,4,1
62240004,2020,2021,3.0,3.0,0,0,3.0,1.0,0.0,5.0,3.0,1.0,4.0,24,1,0
62240004,2021,2022,3.0,1.0,1,0,3.0,1.0,0.0,4.0,1.0,0.0,4.0,25,1,0
62240004,2022,2023,1.0,1.0,0,0,3.0,1.0,0.0,5.0,1.0,1.0,1.0,26,7,1
62240004,2023,2024,1.0,1.0,0,0,3.0,1.0,0.0,5.0,1.0,1.0,1.0,27,7,1
62240004,2024,2025,1.0,1.0,0,0,3.0,0.0,0.0,5.0,1.0,1.0,1.0,28,7,1
62240005,2021,2022,1.0,1.0,0,0,3.0,0.0,0.0,4.0,3.0,1.0,4.0,23,5,0
62240005,2022,2023,1.0,1.0,0,0,4.0,1.0,1.0,7.0,3.0,1.0,1.0,24,9,1
62240005,2023,2024,1.0,1.0,0,0,4.0,1.0,1.0,5.0,3.0,1.0,1.0,25,7,1
62240005,2024,2025,1.0,1.0,0,0,4.0,1.0,0.0,5.0,4.0,1.0,1.0,26,7,1
62250003,2021,2022,3.0,1.0,1,0,3.0,0.0,0.0,4.0,2.0,1.0,4.0,76,1,0
62250003,2022,2023,1.0,3.0,1,0,3.0,0.0,0.0,4.0,3.0,1.0,5.0,77,1,0
62250003,2023,2024,3.0,1.0,1,0,3.0,0.0,0.0,3.0,1.0,1.0,4.0,78,2,0
62250003,2024,2025,1.0,3.0,1,0,3.0,1.0,0.0,4.0,1.0,1.0,4.0,79,2,0
62250004,2021,2022,1.0,1.0,0,0,3.0,0.0,0.0,4.0,2.0,1.0,4.0,88,1,0
62250004,2022,2023,1.0,3.0,1,0,3.0,0.0,0.0,4.0,3.0,1.0,4.0,89,1,0
62250004,2023,2024,3.0,1.0,1,0,3.0,0.0,0.0,2.0,1.0,1.0,4.0,90,2,0
62250004,2024,2025,1.0,3.0,1,0,3.0,1.0,0.0,4.0,1.0,1.0,4.0,91,1,0
62260001,2020,2021,2.0,3.0,1,0,3.0,1.0,0.0,6.0,3.0,1.0,1.0,46,7,1
62260001,2021,2022,3.0,3.0,0,0,3.0,1.0,0.0,5.0,1.0,1.0,1.0,47,12,1
62260001,2022,2023,3.0,2.0,1,0,3.0,1.0,0.0,5.0,1.0,1.0,1.0,48,8,1
62260001,2023,2024,2.0,2.0,0,0,4.0,1.0,1.0,7.0,1.0,1.0,1.0,49,9,1
62260001,2024,2025,2.0,3.0,1,0,4.0,1.0,1.0,5.0,4.0,1.0,1.0,50,9,1
62260002,2020,2021,2.0,3.0,1,0,3.0,1.0,0.0,5.0,3.0,1.0,1.0,29,3,1
62260002,2021,2022,3.0,3.0,0,0,3.0,1.0,0.0,5.0,1.0,1.0,1.0,30,1,0
62260002,2022,2023,3.0,1.0,1,0,3.0,1.0,0.0,5.0,1.0,1.0,1.0,31,1,0
62260002,2023,2024,1.0,1.0,0,0,4.0,1.0,1.0,7.0,3.0,1.0,1.0,32,4,1
62260003,2021,2022,3.0,3.0,0,0,3.0,0.0,0.0,3.0,3.0,1.0,4.0,8,1,0
62260003,2022,2023,3.0,1.0,1,0,3.0,0.0,0.0,3.0,3.0,1.0,4.0,9,1,0
62260003,2023,2024,1.0,2.0,1,0,4.0,1.0,0.0,4.0,3.0,1.0,4.0,10,1,0
62260003,2024,2025,2.0,3.0,1,0,4.0,0.0,0.0,3.0,3.0,1.0,4.0,11,1,0
62270001,2020,2021,1.0,3.0,1,0,3.0,0.0,0.0,4.0,1.0,1.0,1.0,54,9,1
62270002,2020,2021,4.0,1.0,1,0,3.0,0.0,0.0,3.0,1.0,0.0,1.0,29,6,1
62270002,2021,2022,1.0,2.0,1,0,3.0,1.0,0.0,5.0,1.0,1.0,1.0,30,7,1
62270002,2022,2023,2.0,4.0,1,1,3.0,0.0,0.0,4.0,1.0,0.0,1.0,31,6,1
62270002,2023,2024,4.0,4.0,0,0,3.0,0.0,0.0,4.0,1.0,0.0,1.0,32,7,1
62270002,2024,2025,4.0,4.0,0,0,3.0,0.0,0.0,2.0,1.0,0.0,1.0,33,7,1
62270003,2020,2021,4.0,1.0,1,0,3.0,0.0,0.0,3.0,1.0,0.0,1.0,26,6,1
62270003,2021,2022,1.0,3.0,1,0,3.0,1.0,0.0,4.0,1.0,1.0,1.0,27,7,1
62270003,2022,2023,3.0,4.0,1,1,3.0,1.0,0.0,4.0,1.0,0.0,1.0,28,7,1
62270003,2023,2024,4.0,4.0,0,0,3.0,0.0,0.0,4.0,1.0,0.0,1.0,29,7,1
62270003,2024,2025,4.0,4.0,0,0,3.0,0.0,0.0,2.0,1.0,0.0,1.0,30,7,1
6230001,2020,2021,3.0,2.0,1,0,2.0,1.0,1.0,8.0,4.0,0.0,1.0,57,7,1
6230001,2021,2022,2.0,2.0,0,0,4.0,1.0,1.0,8.0,2.0,0.0,1.0,58,6,1
6230002,2020,2021,3.0,3.0,0,0,2.0,1.0,1.0,9.0,4.0,0.0,1.0,51,4,1
6230002,2021,2022,3.0,3.0,0,0,3.0,1.0,1.0,8.0,5.0,0.0,1.0,52,4,1
6230002,2024,2025,3.0,2.0,1,0,4.0,1.0,1.0,8.0,4.0,1.0,1.0,55,5,1
6230003,2020,2021,1.0,2.0,1,0,2.0,1.0,1.0,8.0,3.0,0.0,1.0,31,7,1
6230003,2021,2022,2.0,1.0,1,0,4.0,1.0,1.0,9.0,4.0,0.0,1.0,32,7,1
6230004,2021,2022,2.0,2.0,0,0,4.0,1.0,1.0,8.0,7.0,0.0,1.0,28,5,1
62310001,2020,2021,1.0,1.0,0,0,3.0,1.0,1.0,5.0,1.0,1.0,1.0,33,7,1
62310001,2021,2022,1.0,2.0,1,0,3.0,0.0,0.0,5.0,1.0,1.0,1.0,34,8,1
62310001,2022,2023,2.0,2.0,0,0,4.0,1.0,0.0,7.0,4.0,1.0,1.0,35,8,1
62310001,2023,2024,2.0,1.0,1,0,4.0,1.0,1.0,5.0,3.0,1.0,1.0,36,8,1
62310001,2024,2025,1.0,1.0,0,0,4.0,1.0,1.0,5.0,3.0,1.0,1.0,37,8,1
62310002,2020,2021,2.0,1.0,1,0,3.0,1.0,0.0,5.0,1.0,1.0,1.0,34,8,1
62310002,2021,2022,1.0,1.0,0,0,3.0,0.0,0.0,5.0,1.0,1.0,1.0,35,9,1
62310002,2022,2023,1.0,1.0,0,0,4.0,1.0,0.0,6.0,3.0,0.0,1.0,36,8,1
62310002,2023,2024,1.0,2.0,1,0,4.0,1.0,1.0,6.0,3.0,0.0,1.0,37,9,1
62310002,2024,2025,2.0,2.0,0,0,4.0,1.0,1.0,5.0,1.0,0.0,1.0,38,9,1
62320001,2020,2021,2.0,2.0,0,0,3.0,1.0,0.0,4.0,1.0,1.0,1.0,55,5,1
62320001,2021,2022,2.0,2.0,0,0,4.0,1.0,0.0,4.0,3.0,1.0,1.0,56,5,1
62320001,2022,2023,2.0,2.0,0,0,4.0,1.0,0.0,5.0,3.0,1.0,1.0,57,5,1
62320001,2023,2024,2.0,2.0,0,0,4.0,1.0,0.0,5.0,1.0,1.0,1.0,58,5,1
62320001,2024,2025,2.0,2.0,0,0,4.0,1.0,0.0,4.0,1.0,0.0,1.0,59,5,1
62320003,2020,2021,1.0,1.0,0,0,3.0,0.0,0.0,4.0,3.0,1.0,1.0,31,7,1
62320003,2021,2022,1.0,1.0,0,0,4.0,1.0,0.0,5.0,3.0,0.0,1.0,32,7,1
62320003,2022,2023,1.0,1.0,0,0,4.0,1.0,0.0,6.0,4.0,0.0,1.0,33,8,1
62320003,2023,2024,1.0,1.0,0,0,4.0,1.0,0.0,5.0,1.0,0.0,1.0,34,8,1
62320003,2024,2025,1.0,1.0,0,0,4.0,1.0,0.0,5.0,1.0,0.0,1.0,35,8,1
62470002,2020,2021,3.0,1.0,1,0,3.0,1.0,1.0,6.0,3.0,0.0,1.0,26,4,1
62470002,2021,2022,1.0,3.0,1,0,3.0,1.0,0.0,6.0,1.0,0.0,1.0,27,5,1
62470002,2022,2023,3.0,3.0,0,0,3.0,1.0,1.0,5.0,3.0,1.0,1.0,28,4,1
62470002,2023,2024,3.0,3.0,0,0,3.0,1.0,0.0,6.0,1.0,0.0,1.0,29,5,1
62470002,2024,2025,3.0,3.0,0,0,3.0,1.0,0.0,5.0,1.0,1.0,4.0,30,1,0
62470003,2021,2022,3.0,3.0,0,0,3.0,0.0,0.0,6.0,2.0,0.0,1.0,47,6,1
62470003,2022,2023,3.0,1.0,1,0,3.0,0.0,0.0,5.0,3.0,1.0,1.0,48,7,1
62470003,2023,2024,1.0,3.0,1,0,3.0,1.0,0.0,5.0,1.0,0.0,1.0,49,7,1
62470003,2024,2025,3.0,3.0,0,0,3.0,1.0,0.0,5.0,1.0,1.0,1.0,50,7,1
62480002,2020,2021,1.0,2.0,1,0,3.0,1.0,0.0,6.0,1.0,0.0,1.0,68,5,1
62480002,2021,2022,2.0,2.0,0,0,3.0,0.0,0.0,4.0,2.0,0.0,1.0,69,5,1
62480002,2022,2023,2.0,3.0,1,0,3.0,1.0,0.0,4.0,3.0,0.0,1.0,70,3,0
62480002,2023,2024,3.0,3.0,0,0,3.0,0.0,0.0,4.0,1.0,0.0,1.0,71,3,0
62480002,2024,2025,3.0,3.0,0,0,3.0,1.0,0.0,4.0,1.0,0.0,4.0,72,3,0
62490001,2020,2021,1.0,2.0,1,0,2.0,1.0,0.0,5.0,1.0,0.0,4.0,70,3,0
62490001,2021,2022,2.0,2.0,0,0,3.0,0.0,0.0,4.0,2.0,0.0,4.0,71,3,0
62490001,2022,2023,2.0,2.0,0,0,3.0,1.0,0.0,4.0,3.0,0.0,1.0,72,3,0
62490001,2023,2024,2.0,2.0,0,0,3.0,1.0,0.0,3.0,1.0,0.0,4.0,73,3,0
62490001,2024,2025,2.0,2.0,0,0,3.0,1.0,0.0,4.0,1.0,0.0,4.0,74,3,0
62500001,2020,2021,3.0,3.0,0,0,2.0,0.0,0.0,4.0,3.0,1.0,1.0,64,5,1
62500001,2021,2022,3.0,1.0,1,0,3.0,0.0,0.0,4.0,2.0,1.0,1.0,65,5,1
62500001,2022,2023,1.0,1.0,0,0,3.0,1.0,0.0,4.0,3.0,1.0,1.0,66,5,1
62500001,2023,2024,1.0,3.0,1,0,3.0,0.0,0.0,4.0,1.0,1.0,1.0,67,5,1
62500001,2024,2025,3.0,2.0,1,0,3.0,1.0,0.0,4.0,1.0,1.0,1.0,68,5,1
62500002,2020,2021,3.0,3.0,0,0,2.0,0.0,0.0,4.0,3.0,1.0,1.0,61,4,1
62500002,2021,2022,3.0,1.0,1,0,3.0,0.0,0.0,4.0,2.0,1.0,1.0,62,5,1
62500002,2022,2023,1.0,1.0,0,0,3.0,1.0,0.0,4.0,3.0,1.0,1.0,63,5,1
62500002,2023,2024,1.0,3.0,1,0,3.0,0.0,0.0,4.0,1.0,1.0,1.0,64,5,1
62500002,2024,2025,3.0,2.0,1,0,2.0,1.0,0.0,4.0,1.0,1.0,1.0,65,5,1
62510001,2021,2022,3.0,3.0,0,0,3.0,0.0,0.0,4.0,2.0,1.0,1.0,69,5,1
62510001,2022,2023,3.0,3.0,0,0,3.0,1.0,0.0,4.0,2.0,1.0,1.0,70,5,1
62510001,2023,2024,3.0,3.0,0,0,3.0,0.0,0.0,4.0,1.0,1.0,1.0,71,5,1
62510001,2024,2025,3.0,3.0,0,0,3.0,1.0,0.0,4.0,1.0,0.0,1.0,72,5,1
62510002,2020,2021,1.0,3.0,1,0,2.0,0.0,0.0,4.0,3.0,1.0,4.0,67,1,1
62510002,2021,2022,3.0,3.0,0,0,3.0,0.0,0.0,4.0,2.0,1.0,4.0,68,1,1
62510002,2022,2023,3.0,3.0,0,0,3.0,1.0,0.0,4.0,2.0,1.0,1.0,69,1,1
62510002,2023,2024,3.0,3.0,0,0,3.0,0.0,0.0,4.0,1.0,1.0,4.0,70,1,1
62510002,2024,2025,3.0,3.0,0,0,3.0,1.0,0.0,4.0,1.0,0.0,4.0,71,1,1
62520001,2021,2022,1.0,1.0,0,0,3.0,0.0,0.0,4.0,2.0,0.0,4.0,81,4,0
62520001,2022,2023,1.0,1.0,0,0,3.0,0.0,0.0,4.0,3.0,1.0,1.0,82,3,0
62520001,2023,2024,1.0,1.0,0,0,3.0,0.0,0.0,3.0,1.0,1.0,1.0,83,4,0
62520001,2024,2025,1.0,2.0,1,0,3.0,1.0,0.0,4.0,1.0,0.0,4.0,84,5,0
62520002,2021,2022,1.0,1.0,0,0,3.0,0.0,0.0,4.0,2.0,0.0,4.0,75,1,0
62520002,2022,2023,1.0,1.0,0,0,3.0,0.0,0.0,4.0,3.0,1.0,1.0,76,1,0
62520002,2023,2024,1.0,1.0,0,0,3.0,0.0,0.0,3.0,1.0,1.0,4.0,77,1,0
62520002,2024,2025,1.0,2.0,1,0,3.0,1.0,0.0,4.0,1.0,0.0,4.0,78,1,0
62530002,2020,2021,2.0,1.0,1,0,3.0,0.0,0.0,3.0,2.0,1.0,1.0,69,5,1
62530002,2021,2022,1.0,1.0,0,0,3.0,0.0,0.0,4.0,2.0,1.0,1.0,70,5,1
62530002,2022,2023,1.0,1.0,0,0,3.0,0.0,0.0,4.0,3.0,1.0,1.0,71,5,1
62530002,2023,2024,1.0,1.0,0,0,3.0,0.0,0.0,3.0,1.0,1.0,1.0,72,5,1
62530002,2024,2025,1.0,3.0,1,0,3.0,1.0,0.0,4.0,1.0,0.0,1.0,73,5,1
62530003,2020,2021,2.0,1.0,1,0,3.0,1.0,0.0,3.0,3.0,1.0,4.0,69,1,0
62530003,2021,2022,1.0,1.0,0,0,3.0,0.0,0.0,4.0,2.0,1.0,4.0,70,1,0
62530003,2022,2023,1.0,1.0,0,0,3.0,0.0,0.0,4.0,3.0,1.0,1.0,71,1,0
62530003,2023,2024,1.0,1.0,0,0,3.0,0.0,0.0,3.0,1.0,1.0,4.0,72,1,0
62530003,2024,2025,1.0,3.0,1,0,3.0,1.0,0.0,4.0,1.0,0.0,4.0,73,1,0
62540001,2020,2021,3.0,3.0,0,0,3.0,1.0,0.0,4.0,1.0,1.0,4.0,75,2,0
62540001,2021,2022,3.0,3.0,0,0,3.0,0.0,0.0,4.0,2.0,1.0,4.0,76,2,0
62540001,2022,2023,3.0,3.0,0,0,3.0,1.0,0.0,4.0,1.0,1.0,4.0,77,3,0
62540001,2023,2024,3.0,3.0,0,0,3.0,0.0,0.0,2.0,1.0,1.0,4.0,78,2,0
62540001,2024,2025,3.0,3.0,0,0,3.0,1.0,0.0,4.0,1.0,0.0,4.0,79,2,0
62540002,2020,2021,3.0,3.0,0,0,3.0,1.0,0.0,4.0,1.0,1.0,4.0,73,2,0
62540002,2021,2022,3.0,3.0,0,0,3.0,0.0,0.0,4.0,2.0,1.0,1.0,74,2,0
62540002,2022,2023,3.0,3.0,0,0,3.0,1.0,0.0,4.0,1.0,1.0,1.0,75,1,0
62540002,2023,2024,3.0,3.0,0,0,4.0,0.0,0.0,2.0,1.0,1.0,4.0,76,2,0
62540002,2024,2025,3.0,3.0,0,0,3.0,1.0,0.0,4.0,1.0,0.0,4.0,77,1,0
62560001,2020,2021,1.0,1.0,0,0,3.0,0.0,0.0,5.0,3.0,1.0,1.0,55,11,1
62560001,2021,2022,1.0,1.0,0,0,3.0,1.0,0.0,7.0,3.0,1.0,1.0,56,7,1
62560001,2022,2023,1.0,1.0,0,0,3.0,1.0,1.0,7.0,3.0,1.0,1.0,57,7,1
62560001,2023,2024,1.0,1.0,0,0,3.0,1.0,0.0,5.0,1.0,1.0,1.0,58,7,1
62560001,2024,2025,1.0,3.0,1,0,4.0,1.0,0.0,5.0,1.0,1.0,1.0,59,7,1
62560002,2020,2021,1.0,1.0,0,0,3.0,1.0,1.0,6.0,1.0,1.0,1.0,47,7,1
62560002,2021,2022,1.0,1.0,0,0,4.0,1.0,1.0,11.0,6.0,0.0,1.0,48,8,1
62560002,2022,2023,1.0,1.0,0,0,4.0,1.0,1.0,7.0,3.0,1.0,1.0,49,8,1
62560002,2023,2024,1.0,1.0,0,0,4.0,1.0,0.0,6.0,1.0,1.0,1.0,50,9,1
62560002,2024,2025,1.0,3.0,1,0,4.0,1.0,1.0,5.0,1.0,1.0,1.0,51,9,1
62560003,2020,2021,1.0,1.0,0,0,3.0,0.0,0.0,4.0,1.0,1.0,4.0,18,1,0
62560003,2021,2022,1.0,1.0,0,0,4.0,1.0,0.0,11.0,5.0,0.0,4.0,19,1,0
62560003,2022,2023,1.0,1.0,0,0,4.0,1.0,1.0,6.0,3.0,1.0,4.0,20,1,0
62560003,2023,2024,1.0,1.0,0,0,4.0,1.0,0.0,6.0,1.0,1.0,4.0,21,1,0
62560003,2024,2025,1.0,3.0,1,0,4.0,1.0,0.0,5.0,1.0,1.0,4.0,22,1,0
62560004,2020,2021,1.0,1.0,0,0,3.0,0.0,0.0,2.0,3.0,1.0,1.0,73,2,0
62560004,2021,2022,1.0,1.0,0,0,3.0,1.0,0.0,4.0,3.0,0.0,1.0,74,1,0
62590001,2020,2021,1.0,1.0,0,0,2.0,0.0,0.0,4.0,1.0,1.0,1.0,53,11,1
62590001,2021,2022,1.0,1.0,0,0,2.0,1.0,0.0,7.0,3.0,0.0,1.0,54,10,1
62590001,2022,2023,1.0,1.0,0,0,2.0,1.0,0.0,4.0,3.0,1.0,4.0,55,10,1
62590001,2023,2024,1.0,1.0,0,0,2.0,1.0,0.0,5.0,2.0,1.0,1.0,56,11,1
62590001,2024,2025,1.0,1.0,0,0,2.0,0.0,0.0,5.0,2.0,1.0,1.0,57,11,1
62590002,2020,2021,1.0,1.0,0,0,2.0,1.0,0.0,4.0,1.0,1.0,1.0,50,8,1
62590002,2021,2022,1.0,1.0,0,0,2.0,1.0,0.0,4.0,1.0,0.0,1.0,51,8,1
62590002,2022,2023,1.0,1.0,0,0,2.0,1.0,0.0,4.0,1.0,1.0,1.0,52,8,1
62590002,2023,2024,1.0,1.0,0,0,2.0,1.0,0.0,4.0,3.0,1.0,1.0,53,9,1
62590002,2024,2025,1.0,1.0,0,0,2.0,0.0,0.0,4.0,1.0,1.0,1.0,54,8,1
62590004,2020,2021,1.0,1.0,0,0,3.0,1.0,0.0,6.0,1.0,1.0,1.0,21,5,1
62590004,2021,2022,1.0,2.0,1,0,2.0,0.0,0.0,6.0,3.0,0.0,1.0,22,1,0
62590004,2022,2023,2.0,2.0,0,0,3.0,1.0,1.0,9.0,2.0,1.0,1.0,23,5,1
62590004,2023,2024,2.0,1.0,1,0,4.0,1.0,1.0,8.0,3.0,1.0,1.0,24,6,1
62590004,2024,2025,1.0,1.0,0,0,4.0,1.0,1.0,7.0,3.0,1.0,1.0,25,1,0
62600001,2020,2021,1.0,3.0,1,0,3.0,0.0,0.0,10.0,1.0,1.0,2.0,51,12,1
62600001,2021,2022,3.0,3.0,0,0,3.0,1.0,0.0,7.0,3.0,0.0,1.0,52,11,1
62600001,2022,2023,3.0,3.0,0,0,4.0,1.0,1.0,4.0,2.0,1.0,3.0,53,13,1
62600001,2023,2024,3.0,1.0,1,0,4.0,1.0,1.0,10.0,4.0,1.0,2.0,54,13,1
62600001,2024,2025,1.0,1.0,0,0,4.0,1.0,1.0,6.0,1.0,1.0,1.0,55,12,1
62600002,2020,2021,1.0,1.0,0,0,3.0,0.0,0.0,5.0,1.0,1.0,1.0,46,5,1
62600002,2021,2022,1.0,1.0,0,0,1.0,0.0,0.0,4.0,1.0,0.0,2.0,47,4,1
62600002,2022,2023,1.0,1.0,0,0,4.0,1.0,0.0,6.0,1.0,1.0,1.0,48,12,1
62600002,2023,2024,1.0,1.0,0,0,4.0,0.0,0.0,6.0,3.0,1.0,4.0,49,5,1
62600002,2024,2025,1.0,1.0,0,0,4.0,1.0,0.0,5.0,1.0,1.0,1.0,50,5,1
62600003,2020,2021,1.0,1.0,0,0,3.0,0.0,0.0,4.0,1.0,1.0,4.0,16,1,0
62600003,2021,2022,1.0,1.0,0,0,4.0,1.0,0.0,3.0,1.0,0.0,4.0,17,1,0
62600003,2022,2023,1.0,1.0,0,0,1.0,1.0,0.0,3.0,1.0,1.0,4.0,18,1,0
62600003,2023,2024,1.0,1.0,0,0,4.0,1.0,1.0,7.0,1.0,1.0,4.0,19,1,0
62600003,2024,2025,1.0,1.0,0,0,4.0,1.0,0.0,4.0,2.0,1.0,4.0,20,1,0
62600004,2020,2021,1.0,1.0,0,0,3.0,0.0,0.0,4.0,1.0,1.0,4.0,16,1,0
62600004,2021,2022,1.0,1.0,0,0,2.0,1.0,0.0,3.0,1.0,0.0,4.0,17,1,0
62600004,2022,2023,1.0,1.0,0,0,1.0,1.0,0.0,3.0,1.0,1.0,4.0,18,1,0
62600004,2023,2024,1.0,1.0,0,0,4.0,1.0,1.0,7.0,1.0,1.0,4.0,19,1,0
6260001,2020,2021,3.0,3.0,0,0,3.0,1.0,1.0,6.0,4.0,1.0,1.0,47,10,1
6260001,2021,2022,3.0,3.0,0,0,2.0,1.0,1.0,6.0,1.0,0.0,1.0,48,11,1
6260001,2022,2023,3.0,3.0,0,0,4.0,1.0,1.0,6.0,4.0,1.0,1.0,49,12,1
6260001,2023,2024,3.0,2.0,1,0,4.0,1.0,1.0,10.0,1.0,1.0,1.0,50,12,1
6260001,2024,2025,2.0,2.0,0,0,4.0,1.0,1.0,7.0,1.0,1.0,1.0,51,10,1
6260002,2020,2021,3.0,3.0,0,0,3.0,1.0,1.0,6.0,4.0,1.0,1.0,42,7,1
6260002,2021,2022,3.0,3.0,0,0,3.0,1.0,1.0,6.0,3.0,1.0,1.0,43,7,0
6260002,2022,2023,3.0,3.0,0,0,4.0,1.0,1.0,6.0,4.0,1.0,1.0,44,7,1
6260002,2023,2024,3.0,3.0,0,0,4.0,1.0,1.0,6.0,3.0,1.0,1.0,45,7,1
6260002,2024,2025,3.0,3.0,0,0,4.0,1.0,1.0,11.0,1.0,1.0,1.0,46,6,1
